offline_data_id,target_id,offline_row,is_benchmark_row,s0,s1,s2,s3,s4,a0
19,0,102880,False,0.6666170358657837,0.7617957592010498,-0.6895283460617065,0.2260247766971588,0.40845394134521484,-0.21588002145290375
19,1,11477,False,0.03342562913894653,0.6270080804824829,1.2302299737930298,-0.43100059032440186,-0.40506601333618164,0.27713271975517273
19,2,135453,False,-1.1627479791641235,0.416982501745224,-0.845513105392456,-0.17698028683662415,-0.33733507990837097,1.3845911026000977
19,3,92993,False,1.3276920318603516,0.13387466967105865,1.076066017150879,0.48615413904190063,0.4282096326351166,-0.6887081265449524
19,4,62093,False,-0.11160951852798462,0.2920415699481964,-0.8066612482070923,0.6395576596260071,-0.4185689091682434,-0.033948734402656555
19,5,149555,False,0.9022299647331238,0.4201173782348633,0.7339603304862976,-0.24872943758964539,0.05428573489189148,0.31896549463272095
19,6,1067,False,-0.05745138227939606,0.6855607032775879,-0.16453540325164795,0.10898388922214508,0.6904494166374207,-0.4236435890197754
19,7,29926,False,0.3685082197189331,1.394629955291748,0.6114720106124878,0.8280106782913208,1.3223047256469727,0.0904613733291626
19,8,3812,False,1.0281652212142944,0.3995783030986786,0.5110132098197937,0.7025011777877808,0.036867380142211914,-0.0574072003364563
19,9,106154,False,-0.48273807764053345,-0.531089723110199,-0.4375898838043213,0.5064561367034912,-0.04383116960525513,0.1320991814136505
19,10,72966,False,0.5433720946311951,0.05843793973326683,1.546722412109375,1.1219525337219238,-0.49326401948928833,0.35274267196655273
19,11,77304,False,0.5391881465911865,1.1278059482574463,1.1063663959503174,0.04880400002002716,1.2344390153884888,1.2348588705062866
19,12,149520,False,0.2889558970928192,-0.9031391143798828,-0.811553955078125,-0.027404960244894028,0.5296500325202942,0.1657414734363556
19,13,146820,False,-0.20393185317516327,0.9385637640953064,-0.01791864074766636,0.9061654210090637,-1.03446364402771,-0.2869443893432617
19,14,82942,False,0.3798008859157562,0.24244460463523865,0.2186463475227356,0.45124101638793945,-0.010236933827400208,-0.12850764393806458
19,15,143141,False,1.1558432579040527,0.48061835765838623,1.259808897972107,0.8399186134338379,0.5469678640365601,1.0967278480529785
19,16,101102,False,-0.4699612855911255,0.6876722574234009,0.15075969696044922,-0.005598768591880798,0.35319390892982483,0.17323309183120728
19,17,95544,False,1.3513462543487549,0.04886125028133392,0.8502240777015686,0.22574357688426971,0.7351512312889099,0.7854682207107544
19,18,56797,False,1.3213825225830078,0.4384971261024475,1.789015293121338,-0.20173200964927673,0.09848037362098694,0.791800856590271
19,19,121192,False,-0.7108602523803711,-0.6213692426681519,-0.5143274068832397,0.8942899703979492,-0.42313727736473083,0.34392815828323364
19,20,138095,False,0.1387806385755539,0.8500536680221558,0.27216920256614685,0.3384278416633606,0.6982746124267578,-0.8838331699371338
19,21,23785,False,0.6248211860656738,0.8477926254272461,0.6988005042076111,-0.05854451283812523,0.4269067645072937,0.1684345006942749
19,22,91471,False,-0.22403135895729065,-0.04718686640262604,-0.5200921297073364,0.7926351428031921,0.5666753053665161,-0.39000654220581055
19,23,139050,False,0.02167600393295288,-0.13768231868743896,0.26910489797592163,0.7541587352752686,1.1576658487319946,-0.6193110346794128
19,24,44529,False,0.7681134343147278,0.9840997457504272,2.046884775161743,-0.0923733115196228,0.39667367935180664,0.15037059783935547
19,25,148448,False,-0.7267420887947083,-1.1762491464614868,-0.4026877284049988,-0.4635045826435089,0.11938029527664185,1.0373631715774536
19,26,147211,False,-0.01442822813987732,-0.6493412256240845,-1.8421295881271362,-0.09808000922203064,0.17477114498615265,1.2126215696334839
19,27,18113,False,0.14731431007385254,-0.958418071269989,-0.7412014603614807,-0.8750885725021362,1.1546220779418945,0.46882492303848267
19,28,81273,False,0.2283991575241089,-0.7010679244995117,0.44763296842575073,-0.7837544679641724,-0.3056344985961914,1.7059460878372192
19,29,128343,False,0.24179194867610931,-0.547865629196167,-0.0016324818134307861,0.15558794140815735,-0.1539776623249054,0.568259596824646
19,30,47393,False,0.8205450773239136,0.42327800393104553,-0.019912034273147583,0.7918527126312256,0.5675818920135498,0.3674616813659668
