offline_data_id,target_id,offline_row,is_benchmark_row,s0,s1,s2,s3,s4,a0
48,0,5969,False,-0.06430143117904663,-0.11411638557910919,-0.7826733589172363,0.22437629103660583,-0.6379104852676392,0.9903044104576111
48,1,105241,False,0.3380698561668396,-0.1873309314250946,1.9287524223327637,0.9801462292671204,-1.0247756242752075,0.15142112970352173
48,2,23673,False,-1.831998348236084,-0.9148186445236206,-1.237149953842163,0.08302770555019379,0.2172425538301468,0.8020253777503967
48,3,130666,False,0.7427371740341187,-0.18291409313678741,0.3744223415851593,1.0631163120269775,-0.9108384251594543,-0.3252728581428528
48,4,14616,False,0.30313536524772644,-0.4560614228248596,0.662821352481842,0.5686017870903015,0.5636489987373352,-0.2060336470603943
48,5,105581,False,-0.29953303933143616,-0.6991900205612183,-0.07559517025947571,1.1249675750732422,-1.5392545461654663,0.7391613125801086
48,6,117068,False,-0.9023364186286926,0.1426498144865036,-2.148898124694824,0.17625942826271057,0.08788251876831055,1.099234700202942
48,7,58048,False,-1.052047610282898,-0.8935074806213379,-0.5924501419067383,0.3564133644104004,-0.8240872621536255,0.6226699352264404
48,8,39135,False,0.5701931118965149,0.3788609206676483,0.9505919814109802,0.45680373907089233,-0.33218270540237427,0.11517435312271118
48,9,57441,False,-0.9714164733886719,-0.4459907114505768,-1.149296522140503,-0.02177773416042328,0.5859541296958923,0.18073926866054535
48,10,38341,False,-0.778204083442688,-0.12115582823753357,0.5548053979873657,-0.17502281069755554,0.7038260698318481,0.12605148553848267
48,11,111745,False,0.38380151987075806,-0.11105480790138245,0.5172687768936157,0.24218833446502686,-0.6447251439094543,0.7090896964073181
48,12,17503,False,-0.7057948112487793,-0.9107836484909058,-1.108416199684143,0.2587621808052063,0.23223282396793365,0.49437040090560913
48,13,133084,False,-0.010395616292953491,0.5440337061882019,-0.5846843719482422,0.1203351840376854,0.987847089767456,-0.6212749481201172
48,14,87113,False,-1.0925185680389404,-1.2223373651504517,-0.5229250192642212,-0.8097267150878906,0.18613389134407043,1.1056921482086182
48,15,108801,False,-0.06191134452819824,0.3382180631160736,-0.5972788333892822,0.18097513914108276,-0.08639074862003326,0.3665897250175476
48,16,95821,False,-0.4947376847267151,-0.38978567719459534,0.1665242314338684,0.8811890482902527,0.0993167906999588,-0.0860171914100647
48,17,1222,False,0.2112973928451538,0.2521972060203552,-0.07543124258518219,0.040151312947273254,0.16882343590259552,0.0151776522397995
48,18,37934,False,0.6169573068618774,-0.46926581859588623,1.4188249111175537,-0.1396465301513672,0.3520561158657074,0.9664664268493652
48,19,87652,False,-0.7548695206642151,-0.030346453189849854,-1.117897391319275,0.3871498703956604,0.3909027576446533,0.31200236082077026
48,20,143908,False,-0.15333619713783264,0.4111311137676239,-0.9567158222198486,-0.4074821472167969,0.1394265592098236,0.5928664207458496
48,21,140764,False,-0.7044100165367126,0.5676316022872925,-0.5777660012245178,0.28068968653678894,-0.029983744025230408,0.38912323117256165
48,22,95784,False,-0.25005677342414856,0.0021450072526931763,0.49919062852859497,-0.06350377202033997,-0.7951982021331787,1.3583831787109375
48,23,96229,False,-0.17079634964466095,-0.12335614860057831,-0.32655227184295654,-0.040994301438331604,0.639245867729187,0.19742846488952637
48,24,135118,False,-0.21325995028018951,0.12502488493919373,-0.14896947145462036,-0.10954077541828156,-1.0225735902786255,0.7366295456886292
48,25,141468,False,-1.7589402198791504,-0.9561725854873657,-2.209213972091675,0.47219324111938477,-0.71397864818573,1.6811094284057617
48,26,128656,False,0.1815851330757141,0.2524877190589905,0.29373377561569214,0.16009655594825745,-0.23838913440704346,0.011784180998802185
48,27,103209,False,0.4248337149620056,-0.6840499639511108,0.8185850977897644,0.39476048946380615,0.3467590808868408,0.08235901594161987
48,28,12593,False,-0.031015366315841675,0.6238621473312378,0.08078892529010773,0.39665892720222473,0.1088092029094696,-0.44705235958099365
48,29,23613,False,0.6801111102104187,0.4860372245311737,1.2417147159576416,1.1795753240585327,-0.051938414573669434,-0.43453407287597656
48,30,144822,False,-0.4874880909919739,-0.03812617063522339,-0.6494035720825195,-0.24277180433273315,-0.09983183443546295,0.4312959909439087
48,31,117241,False,0.4739975929260254,0.23266194760799408,-0.15712061524391174,-0.1724509447813034,0.7113442420959473,0.2943817973136902
48,32,146907,False,-1.131765365600586,-0.4417133331298828,0.7662218809127808,-0.048365265130996704,-0.6771928668022156,1.3182950019836426
48,33,30846,False,0.35719189047813416,-0.25576722621917725,1.1141231060028076,-0.08391973376274109,-0.662442684173584,0.5114121437072754
