offline_data_id,target_id,offline_row,is_benchmark_row,s0,s1,s2,s3,s4,a0
29,0,204731,False,0.007404841482639313,0.187301367521286,0.05548688769340515,0.9262069463729858,-0.48250865936279297,-0.3915276527404785
29,1,254349,False,-0.08928313851356506,0.23944790661334991,-0.8146310448646545,0.4328189790248871,0.35267502069473267,-0.4038887917995453
29,2,26804,False,-1.4057362079620361,0.9612160921096802,-1.5484544038772583,0.29784736037254333,-0.22476902604103088,0.20669713616371155
29,3,126944,False,-0.1275690197944641,1.012924313545227,-0.8075143694877625,-0.5135576128959656,-0.014422934502363205,1.0618996620178223
29,4,217476,False,0.3739572763442993,-0.7785288691520691,0.4264681041240692,0.4835042953491211,0.11238349974155426,-0.2056693136692047
29,5,251649,False,-0.9426801204681396,0.401495099067688,-1.305207371711731,-0.2720394432544708,0.3449857831001282,1.0055317878723145
29,6,193929,False,0.042508870363235474,-0.08739981055259705,0.6501554846763611,0.2504848837852478,0.20605897903442383,-0.22310668230056763
29,7,254133,False,0.35052403807640076,0.2184857428073883,1.4425804615020752,-0.5538018345832825,1.0806469917297363,1.03531014919281
29,8,223299,False,0.6043396592140198,0.37601399421691895,0.14745545387268066,0.3293065130710602,-0.12450487911701202,0.07004380226135254
29,9,264345,False,0.3556450605392456,0.04087167978286743,-0.7810476422309875,0.5772631168365479,1.0342648029327393,-0.9080251455307007
29,10,279683,False,0.025397896766662598,-0.3850858807563782,-0.39374271035194397,0.4278799295425415,0.7519072890281677,-0.09000778198242188
29,11,113621,False,-0.7064419984817505,-0.11031091213226318,0.21227264404296875,0.5634168386459351,-1.4189536571502686,0.8806049823760986
29,12,83936,False,-0.18759453296661377,-0.13392889499664307,0.3468140959739685,0.08915732800960541,0.48839375376701355,-0.2560281753540039
29,13,118671,False,0.3421388268470764,0.033633261919021606,-0.8802117109298706,-0.428769052028656,-0.700721800327301,1.1031396389007568
29,14,129519,False,0.7420884966850281,0.049409396946430206,-1.006441354751587,0.10760602355003357,0.20894698798656464,0.7580013275146484
